-0.0031702144	0.02098193	0.017502526	-0.061430153	0.0082895225	-0.096173234	0.0037481198	0.030096142	0.009281458	-0.08391822	-0.05211634	-0.11737174	-0.06803043	0.13743086	-0.09832368	0.002720518
0.0033643239	0.044612303	-0.0101801185	-0.062581554	0.049058765	-0.027550505	-0.0053916173	0.016921207	0.023995254	-0.11492231	-0.008352175	-0.06733922	-0.044482764	0.17973503	-0.14524712	-0.021555094
0.026211053	0.042378586	-0.08179178	-0.07913342	0.045442022	-0.095359735	0.030411297	0.033434223	0.03829003	-0.09734478	-0.0037920151	-0.08274961	0.026630888	0.17246924	-0.067082465	-0.0216571
-0.0214232	0.057844628	-0.036303654	-0.04907625	0.04184653	-0.12510288	0.06162214	0.06063901	0.016403753	-0.16211757	-0.04090838	-0.070090815	-0.0021827356	0.1640975	-0.103844315	-0.04711575
0.013267739	0.036272224	0.0056489743	-0.06852769	0.064555086	-0.06458574	0.03191032	-0.0064294594	0.023722524	-0.067466736	-0.053304743	-0.076251246	-0.03967636	0.103890985	-0.07556786	0.009770183
0.03550003	-0.016582604	0.024933744	0.012531629	0.021030603	-0.034099054	-0.01957818	0.07373331	0.076436654	-0.09935253	0.032157443	-0.027402475	-0.026597487	0.10374792	-0.08699409	-0.05202522
-0.006709974	0.0757602	-0.073100366	-0.033561017	0.028490333	-0.010437867	-0.021266691	-0.03339711	0.01564789	-0.12701689	0.02085996	-0.061224654	-0.0716983	0.20477335	-0.07928598	-0.053140495
0.02286188	-0.0077268593	-0.038857076	-0.011496093	0.030771181	-0.027172884	0.046963487	0.04646816	0.084849305	-0.08236238	0.007780688	-0.05716913	-0.043206964	0.13887787	-0.109910235	0.02818486
-0.016565828	0.05192561	-0.042876065	-0.055848267	0.040046617	-0.039955996	0.01929097	0.04453096	0.00669665	-0.039855093	-0.013173821	-0.044084027	-0.07319126	0.060548607	-0.042611666	0.00840214
-0.009698171	0.041516967	-0.051971655	-0.07898275	0.027647791	-0.05023664	-0.096039996	0.05082473	-0.01608369	-0.052080937	-0.0009701316	-0.08210979	-0.013297574	0.13582425	-0.11753702	0.040518783
0.03861026	0.056105006	0.0453433	-0.014191025	-0.035353642	-0.031261377	-0.041300006	-0.019191638	-0.019751955	-0.10212797	-0.018414477	-0.059322357	0.012970784	0.15887052	0.010085043	-0.039913684
0.029810853	0.0005406349	-0.04217696	0.061805554	0.0058295634	-0.037182048	-0.02647017	-0.009158559	-0.0022909914	-0.10389457	-0.04634987	-0.06831271	-0.07581035	0.17370039	-0.053893887	-0.096734226
0.007741163	0.045562975	-0.025407547	-0.0005098397	0.027001765	-0.094202444	0.121576145	0.056334425	-0.05665478	0.006372877	0.030960813	-0.08757543	-0.013380225	0.05936733	-0.07401691	0.003992305
0.0053819893	0.0022640107	-0.009062278	-0.008370587	0.008117523	-0.0044106543	0.077486776	-0.04661671	0.03370244	-0.069587424	-0.0034733529	-0.05119656	-0.13036792	0.06963005	0.001201019	0.0061859484
-0.009244214	0.07040439	-0.083659954	-0.056414276	-0.019784816	0.023774495	-0.009397693	0.03937373	0.017699597	-0.12233639	-0.059655454	0.007985443	-0.017043035	0.16414489	-0.10423517	0.00987911
0.0645175	-0.001623746	-0.026069745	0.028726118	-0.037575573	-0.07911934	0.07608777	0.051733185	-0.005455648	-0.095356315	-0.040513154	-0.05160479	-0.02402858	0.07933533	-0.055609453	-0.022240976
0.018626671	-0.0013139916	-0.055848893	-0.03905233	0.03848055	-0.008981604	0.028031634	0.043854754	0.045242887	-0.06240314	-0.052473757	-0.060626835	-0.022503411	0.12643617	-0.1236805	-0.036588214
0.0076607973	-0.04020938	-0.007943472	-0.011049401	-0.10294168	-0.06155147	0.06812393	-0.016461622	0.03970177	0.016323153	-0.023386668	-0.017464142	-0.06933591	0.06443513	-0.07721751	-0.07873312
0.014068248	0.06967326	0.026462309	0.044997543	0.15089133	-0.010410215	0.026315277	-0.04157661	-0.024277437	0.016646046	0.018789994	-0.033549044	0.026515732	0.09334579	-0.13252756	-0.045623645
0.06635991	0.023010425	-0.0528153	-0.053437613	0.025726143	-0.1356591	-0.013590159	0.0030739019	-0.045208015	-0.061743505	-0.06185732	-0.122270085	-0.043777317	0.087498285	-0.05234484	-0.08910349
-0.065729395	-0.018152576	0.006928562	-0.077371866	0.1879165	0.0011291776	-0.00770465	0.03787001	0.014617336	-0.04010527	-0.0013617324	-0.008210819	-0.038160853	0.12374499	-0.0033525894	0.05323307
-0.102321684	-0.02853143	-0.006459604	0.025623923	-0.024954438	-0.011366569	0.0862672	-0.056603044	-0.037598055	-0.0904499	-0.027859326	-0.009378424	-0.07086525	0.043258883	-0.061961424	0.05866216
-0.014604876	0.041338246	-0.059954185	-0.07061667	-0.051617768	-0.050514948	-0.03933754	0.11058004	-0.11147352	0.014006263	-0.015514519	0.03733974	0.11250091	0.10182986	-0.12195239	-0.027842008
-0.0144537315	-0.037709948	-0.09953388	-0.0013250666	-0.03332915	0.022884114	-0.015097527	0.045912914	0.06416102	-0.005601392	-0.08765854	0.014242285	-0.063640445	0.015328108	-0.055076916	0.0044959206
-0.0489576	0.021178061	0.0011993941	-0.06886433	0.006055826	-0.040544286	-0.04089052	0.028089974	0.075131714	-0.098022014	-0.061507665	-0.06460388	0.02143245	0.10982407	-0.07482284	-0.0018660055
-0.06056582	-0.003945711	-0.0523281	0.03861597	0.13083072	0.015667098	-0.06431939	-0.045372404	-0.07019168	-0.112998895	0.0026045833	-0.07886776	-0.13166153	0.10033905	0.0026326638	-0.07066213
0.020026937	0.068529755	-0.018883144	-0.014949003	-0.041514393	0.02198001	-0.053335685	0.07523524	0.08156989	-0.14283028	-0.026945623	-0.023543993	0.035540372	0.1354137	0.0035655631	0.07685905
-0.07937594	-0.009505654	0.019075861	0.016689267	0.06797453	0.008402798	0.0029498585	0.07471767	0.069258004	-0.036694452	-0.05544363	-0.08855762	0.020371974	0.000978841	-0.1017058	0.0010672151
0.073216826	0.006294344	-0.00093404995	-0.031360827	0.03213286	-0.041417148	0.052305017	-0.050571263	-0.020099944	-0.019199017	-0.062049158	0.05995681	-0.046923753	0.023900371	-0.031500615	-0.07478718
0.011524893	0.015483723	-0.02925465	-0.04750435	0.12241035	-0.048464447	-0.025713459	-0.054931924	0.04071235	-0.07385938	0.03837063	-0.0019939055	-0.05497483	0.1083468	-0.0603645	0.052681822
0.0427363	-0.02174692	0.04006719	-0.025323678	0.038755078	-0.06976177	0.0710451	-0.026718922	0.10287964	-0.062247466	-0.05503298	-0.07445568	0.026068948	0.16152231	-0.05751852	0.034577698
-0.0376439	0.10745951	-0.0771123	-0.004876829	0.00719458	0.02418834	-0.030391246	-0.06389564	0.024703067	-0.16489269	-0.026075445	-0.12129048	-0.028321914	0.058121108	-0.09508038	0.04018533
-0.05703073	0.064288825	-0.025323959	-0.040179238	-0.017666956	0.06033847	0.08985007	0.076467045	0.02873684	-0.008891454	-0.04505971	-0.07996417	-0.08936978	0.050428282	0.044629693	-0.0052036755
0.028296651	-0.013166644	0.037249885	0.04806773	0.13442945	-0.09512131	0.007822229	-0.013140204	0.08971852	-0.06679805	-0.0078026406	-0.036622472	0.048031677	-0.02957358	0.06087421	-0.010935083
0.028919987	0.066926695	-0.022456674	-0.085448675	-0.000948682	-0.086784914	-0.021837883	-0.01374439	0.086614534	0.007641648	-0.08174374	0.028712155	-0.09627163	0.13758937	0.10915972	0.00048714867
-0.015398043	-0.008533876	0.061958585	-0.030889167	-0.032954246	-0.024259487	0.011527715	-0.062103193	0.03617122	-0.024361966	0.037436645	-0.070388384	0.055214178	0.113199934	-0.0058470913	-0.025001127
0.07765996	0.08592603	0.019735701	-0.1027853	-0.022236887	-0.071761355	-0.03070457	-0.10318107	-0.0267652	-0.09455609	-0.100941606	-0.08754031	-0.017617146	0.08671896	-0.049234517	0.01113624
-0.025643148	-0.06954979	-0.0256815	-0.07391323	-0.06095617	0.01338126	0.0105810985	0.0045481483	-0.05081556	-0.044682708	-0.017344454	0.009028392	-0.0669732	0.10581051	-0.030109812	0.08995304
0.014460052	0.007413175	0.032082226	0.025565788	-0.07599107	-0.05657983	-0.054130074	0.04106536	-0.013560678	-0.08190989	-0.011237381	-0.13166898	-0.05041596	0.01156353	-0.037648983	0.018219892
-0.044614986	-0.055093594	-0.016865911	-0.03769708	-0.01963481	-0.083911866	-0.00042082783	-0.019521296	0.029826893	-0.054271486	0.05375434	-0.0437184	-0.0351358	0.08074283	-0.02260192	0.07595975
